# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2026-07-05 12:00:00,6,26,2026-07-15 12:00:00,10 days 00:00:00,240,18.35,136.65,999.5,37.4,68.39407005273699,80.99624340987702,75.45735830319404,61.7801571614616,66.43311670854769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,6,26,2026-07-15 18:00:00,10 days 06:00:00,246,18.17,137.12,996.4,38.9,40.63303707529283,122.96663041702794,115.70290777236777,98.67320282323747,110.43542759163851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,6,26,2026-07-16 00:00:00,10 days 12:00:00,252,17.86,137.08,988.2,45.1,34.73213918877875,58.761394094148045,59.96746490920888,53.74428663546259,56.98424555744041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,6,26,2026-07-16 06:00:00,10 days 18:00:00,258,18.07,137.05,986.2,53.3,27.88005973784938,91.0020664906269,86.6006230741639,77.67513969435464,71.84941756896342,27.88005973784938,17.392546939563694,14.83497085004003,15.139763708417028,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,6,26,2026-07-16 12:00:00,11 days 00:00:00,264,17.94,137.19,942.9,108.8,17.396063515991052,38.52173411235202,49.096503571278674,110.3781146171611,73.52920725646368,38.52173411235202,46.38135282629335,53.3988203791096,43.14955704757335,30.40688966871599,32.66394105030356,31.47303082790056,29.557672542711487
2026-07-05 12:00:00,6,26,2026-07-16 18:00:00,11 days 06:00:00,270,17.77,136.93,960.4,85.3,51.28764798452225,50.97509440858851,51.28764798452225,68.60676723848329,68.40097120049818,26.06084417839704,51.28764798452225,51.28764798452225,29.385465189091384,26.06084417839704,51.28764798452225,25.18032491678955,25.43907197307009
2026-07-05 12:00:00,6,26,2026-07-17 00:00:00,11 days 12:00:00,276,18.02,136.68,957.9,91.4,24.98190008780064,57.73269865447991,35.37235123274776,82.8868602143256,69.0826900464053,36.14521321845955,32.17107271747189,36.85143474142599,41.29632814735415,24.98190008780064,23.30559911022143,21.580941083611837,22.47543208123755
2026-07-05 12:00:00,6,26,2026-07-17 06:00:00,11 days 18:00:00,282,17.98,136.61,971.6,77.3,16.536949882803313,126.69256018494632,118.63251369398364,111.6488890112558,118.76960645259256,66.79957952804298,60.7694378941281,51.63849882577148,62.18709505235228,38.13155582444049,34.83818424038527,29.50505652967449,34.05295414348683
2026-07-05 12:00:00,6,26,2026-07-17 12:00:00,12 days 00:00:00,288,18.07,136.02,953.8,97.4,5.913430699794656,44.5297800556838,30.58037543723216,72.67403580698596,74.95315742447386,34.608929323223634,30.58037543723216,35.029515521823,38.35817516306322,27.019654843667347,25.536403306664184,22.993793822580884,25.39959476242925
2026-07-05 12:00:00,6,26,2026-07-17 18:00:00,12 days 06:00:00,294,17.95,135.32,958.2,89.5,10.9666714719702,60.37384365298969,40.154359551596016,66.58527276445413,74.18044486391871,39.08075252640651,32.332126708627264,30.186943207764497,38.1268213256016,17.420610406747596,14.1283342611725,12.538769836675932,15.902485636019447
2026-07-05 12:00:00,6,26,2026-07-18 00:00:00,12 days 12:00:00,300,18.24,134.86,963.3,80.8,17.690662475014875,58.32745839086482,56.94774187990396,78.07133927326521,76.84559660715246,39.93126011672351,35.440585915287784,35.13610611828827,40.94623299546791,22.793523002873822,21.69032616297729,19.235939525960205,21.5603597288046
2026-07-05 12:00:00,6,26,2026-07-18 06:00:00,12 days 18:00:00,306,18.31,134.37,946.0,105.5,8.770048822705803,106.89222750663112,87.18277761177791,100.12820675270558,113.2308721316296,58.60669822324169,52.84819279220892,49.730220338722006,56.67092882088844,45.99825133954246,42.62856994886337,37.33391480787054,41.426685557291535
2026-07-05 12:00:00,6,26,2026-07-18 12:00:00,13 days 00:00:00,312,18.53,133.37,958.6,97.9,8.518382206540338,137.52879209025124,114.64424809239848,118.87320886971804,141.4741016668316,62.79091294761172,49.25964679746279,45.13488995802293,58.40675474022967,40.58313381907432,35.44559500947454,30.87209076318824,36.52746669027838
2026-07-05 12:00:00,6,26,2026-07-18 18:00:00,13 days 06:00:00,318,18.54,132.49,936.6,117.0,29.59956300792769,68.70527079436857,38.85384007067884,55.23522545797379,79.37057038610145,53.96597060375055,37.64551205366601,34.93632214586795,51.458596696316896,40.15384601281679,32.34953714605231,27.98213639696754,36.29264766652099
2026-07-05 12:00:00,6,26,2026-07-19 00:00:00,13 days 12:00:00,324,18.79,131.31,948.9,109.9,6.542585664710046,96.40836480346285,59.52820368800244,64.02068945782092,103.50885757585256,71.21113910170017,55.67326067794545,50.51730505369119,64.70256238259748,41.7816223819076,35.902541166559985,32.61423915381082,36.64871295381258
2026-07-05 12:00:00,6,26,2026-07-19 06:00:00,13 days 18:00:00,330,18.99,130.32,913.0,141.5,16.587443850869967,84.87715003687023,61.93429858972168,76.16270555522003,114.09417801892688,83.27031444082365,61.93429858972168,61.142316430264174,84.61361140666565,60.82254958059468,49.64707210498168,45.03663166790351,56.26489554101437
2026-07-05 12:00:00,6,26,2026-07-19 12:00:00,14 days 00:00:00,336,18.63,128.89,941.1,118.4,34.99022496013569,104.3119975355431,82.8273600498632,82.06213574253285,115.26030164106476,80.28034194640894,68.26826289240668,58.48178510708139,72.99113906771011,55.60576801696309,49.5845553445645,42.09431188848899,49.54969883365651
2026-07-05 12:00:00,6,26,2026-07-19 18:00:00,14 days 06:00:00,342,18.99,127.28,943.4,110.7,24.20407110332244,150.04090077359436,112.32214794847565,125.77469118286476,165.63031803888987,115.3089115204315,97.86172814949325,82.74125624297025,101.0886691850208,62.833743954206646,53.9639308528338,46.51698559603869,55.73806634070383
2026-07-05 12:00:00,6,26,2026-07-20 00:00:00,14 days 12:00:00,348,19.06,126.03,942.2,111.9,33.77693364370659,137.30514920864397,98.40408808970491,99.98311238954592,149.6808381408923,83.06410778042724,72.93853432592813,67.33054497393482,77.36307020469403,56.0767595683895,51.70949473319239,45.860703337257625,50.49407208335549
2026-07-05 12:00:00,6,26,2026-07-20 06:00:00,14 days 18:00:00,354,18.99,124.47,940.9,115.8,33.61663637792756,155.919378340308,119.67651803601628,106.286425214222,161.93744032454572,83.56809450473449,64.43700356439967,53.318862648621504,73.8096911409631,41.22134186080322,32.14036695366397,29.082173815189307,36.24310869557841
2026-07-05 12:00:00,6,26,2026-07-20 12:00:00,15 days 00:00:00,360,19.15,123.25,936.4,118.0,9.091497338642723,119.91418957219192,83.7058640182683,127.47039109189788,158.5852652369085,92.04151950884754,76.6329924408927,71.80932020810064,91.37476589602484,54.05877556518777,46.204717785620645,41.77663621477459,49.08031452821636
2026-07-05 12:00:00,WP092026,26,2026-07-05 12:00:00,0 days 00:00:00,0,13.7,146.9,901.0,154.0,31.0,370.0,296.0,296.0,352.0,,,,,,,,
2026-07-05 12:00:00,WP092026,26,2026-07-05 18:00:00,0 days 06:00:00,6,14.03,145.93,937.5,119.8,33.12350808118886,376.04058007064816,331.1671511833001,294.92770412473294,343.7133612388046,195.75955204824083,179.99748576847372,157.7519559226556,172.951283048501,114.44118319922308,110.55625420799072,94.20011864668508,102.49880950720063
2026-07-05 12:00:00,WP092026,26,2026-07-06 00:00:00,0 days 12:00:00,12,14.2,145.03,917.4,139.4,23.99736343084727,393.9345416879523,315.0121055906185,287.16154986792867,351.0059420465337,230.89642750299265,202.28173680668857,175.15361338259612,205.55300081910963,135.53555708066136,124.31419508260552,105.29566170099966,119.64500603830275
2026-07-05 12:00:00,WP092026,26,2026-07-06 06:00:00,0 days 18:00:00,18,14.88,144.01,924.1,133.9,39.27212800281974,417.0638464326217,364.2267545814438,314.67363375371144,368.1749487332037,239.3417803363942,211.29205778238733,177.10010775050574,213.77544911588203,147.06435757923214,133.98802715035754,112.2238999325469,128.63526450710847
2026-07-05 12:00:00,WP092026,26,2026-07-06 12:00:00,1 days 00:00:00,24,15.27,142.42,900.2,157.1,25.38124085728157,522.0410000921861,468.4720584258473,449.82296624273806,481.9409256941004,278.9559919593591,270.5768674584086,246.85024053220107,257.8000823068476,168.86623072342306,162.55050354711503,141.40648608718405,151.98476667289006
2026-07-05 12:00:00,WP092026,26,2026-07-06 18:00:00,1 days 06:00:00,30,15.71,141.3,921.8,126.5,52.6680807943258,393.1911275936569,332.74822942855747,316.59379995726124,350.794518383412,203.4072546683876,182.37965972600813,155.4083855620819,176.95576684564253,104.82803779806042,97.22133460949082,81.68736816354641,92.29771421661069
2026-07-05 12:00:00,WP092026,26,2026-07-07 00:00:00,1 days 12:00:00,36,15.94,139.77,925.7,127.0,7.476851769290421,398.5504471060409,363.5435684298452,344.9998390146628,377.8174514039957,224.51960933949636,203.53660622115797,176.0189433966536,202.5116274472168,116.77475434981864,109.8977102545377,92.56155954153915,104.0925336207135
2026-07-05 12:00:00,WP092026,26,2026-07-07 06:00:00,1 days 18:00:00,42,16.32,138.55,928.0,123.2,21.15113722111052,433.7571755544876,379.5682346726236,346.46879738728944,406.7377999326799,238.63480039272443,217.6673070830301,187.6876304832773,214.0939357209342,130.59132960414755,123.58825624173552,105.06078290862432,117.50678284242775
2026-07-05 12:00:00,WP092026,26,2026-07-07 12:00:00,2 days 00:00:00,48,16.56,137.14,925.0,130.4,18.197131109286147,546.715124503864,508.9062032294223,480.1856686163819,520.9589819872472,309.2806238090834,299.5392811822694,267.3057928214421,284.55629919607327,186.59059792180412,181.39905671227325,155.5518600437258,168.16287533660352
2026-07-05 12:00:00,WP092026,26,2026-07-07 18:00:00,2 days 06:00:00,54,16.85,135.53,927.3,126.0,8.402444498074175,422.2654359617309,373.73623949191824,351.840071075535,382.1973583482411,230.34160813988103,207.76579806608504,176.4513346619524,200.7009709234361,121.4984028256365,113.72366714593,95.42489884285315,106.44572457970094
2026-07-05 12:00:00,WP092026,26,2026-07-08 00:00:00,2 days 12:00:00,60,16.64,134.22,912.9,144.8,35.03601200210176,536.4425322612985,492.0007033790658,462.0377153769531,499.5532343876034,277.9585375628237,268.714382377099,243.56830534459567,253.12005375343875,167.09832311169225,162.2911741537004,140.96548405506644,150.79672190911842
2026-07-05 12:00:00,WP092026,26,2026-07-08 06:00:00,2 days 18:00:00,66,17.37,132.89,934.7,117.5,18.821016042363222,559.0387642934111,518.9275632581193,478.6191774490271,518.6321166742673,283.7230609648832,276.86090576327297,248.1866667073018,257.2037306170005,154.8224160750451,150.5877150542783,130.0413954424239,139.33772477773164
2026-07-05 12:00:00,WP092026,26,2026-07-08 12:00:00,3 days 00:00:00,72,17.83,131.54,938.8,114.1,64.70952980484603,567.3088339998105,489.3469854294891,461.6808026021542,519.5888590923705,332.10202486087087,313.4167106861788,275.9598981467436,299.5812980837505,180.4934015903169,173.11116552985555,148.38560939956457,161.0759956670297
2026-07-05 12:00:00,WP092026,26,2026-07-08 18:00:00,3 days 06:00:00,78,17.86,131.14,930.2,120.0,49.40361972366844,490.4498901462945,450.0412658855753,420.6358685623095,453.1824985762568,267.8732998921452,254.4114971824013,221.2788470154432,244.1397556851573,146.90836637135322,141.1129134912581,119.95111084890608,131.24198363593945
2026-07-05 12:00:00,WP092026,26,2026-07-09 00:00:00,3 days 12:00:00,84,18.89,129.87,938.1,111.6,22.09582246261452,480.9205893669407,444.94720779107774,381.82772858397175,420.7221053735094,233.8475670181073,219.44080650191304,182.64596087675383,202.18311254179764,119.9531689826976,114.37069933600826,96.34000318010251,105.56357902047353
2026-07-05 12:00:00,WP092026,26,2026-07-09 06:00:00,3 days 18:00:00,90,19.44,129.08,928.6,111.0,12.788694225228433,565.7375125558904,555.8253133315382,480.8320660666348,494.6872702065449,300.9994495652153,299.37775149985555,258.94338770090263,267.60282963034285,186.6555860071124,182.81864227848743,155.65424060556745,165.05757301271757
2026-07-05 12:00:00,WP092026,26,2026-07-09 12:00:00,4 days 00:00:00,96,19.92,128.16,940.3,105.2,42.48271492738316,538.4969874543544,500.8869444934362,437.8277752233828,470.8121292224576,294.142332414968,279.6739585156471,242.32741393073357,259.4210792582597,159.749968553607,154.97726181829535,131.26896895423462,141.30041547367657
2026-07-05 12:00:00,WP092026,26,2026-07-09 18:00:00,4 days 06:00:00,102,21.47,127.53,920.3,113.9,49.9989127885479,407.6971554175363,432.9484687524607,408.9802362527121,396.28461699073534,232.8408249864622,232.53145663994167,208.9626959146338,215.49793571708065,129.60679106420216,128.45108151575323,109.393772261847,117.2518285617856
2026-07-05 12:00:00,WP092026,26,2026-07-10 00:00:00,4 days 12:00:00,108,21.84,126.57,928.3,108.4,41.7747938640911,548.8484199891656,551.5955200334106,474.7740810473642,508.5339144139765,314.3782561459124,316.5995930825327,275.01810851950165,278.9486499437275,162.58822648564555,158.36071603607672,134.1751798329732,144.3560211829831
2026-07-05 12:00:00,WP092026,26,2026-07-10 06:00:00,4 days 18:00:00,114,23.05,125.71,931.4,104.0,50.7914741956103,541.6359602452786,503.7632248817097,407.150204377414,470.4500342906033,269.84892805604204,252.51486849804627,202.5186590148813,231.3167676880232,81.18632393252497,74.35201179512785,60.73004264201816,69.73208748546776
2026-07-05 12:00:00,WP092026,26,2026-07-10 12:00:00,5 days 00:00:00,120,24.43,124.87,937.5,102.3,31.227235289085428,486.3655148254304,469.3555495970015,377.1892655941187,408.8027937986488,266.4397173940754,258.7045942527694,214.4492408645,229.54434033615095,122.27993430809468,119.8808763477518,99.8555474823752,106.4206731249744
2026-07-05 12:00:00,WP092026,26,2026-07-10 18:00:00,5 days 06:00:00,126,25.4,124.2,931.7,110.1,28.64734187421225,484.916150156208,470.4760540964196,379.6510729145582,421.43167079820506,251.19766976615043,242.8054231514706,202.27696330003388,220.11148851530663,134.13539153962648,130.1781199553166,108.83867437257469,116.90319355355167
2026-07-05 12:00:00,WP092026,26,2026-07-11 00:00:00,5 days 12:00:00,132,26.82,123.18,940.0,93.3,64.31940225729204,405.1564831027245,398.5824214313016,337.0405047144959,353.43841888062343,235.64753842342088,223.5502257193275,187.21693592471365,205.02286988262856,127.87822637516774,123.09043076140642,102.2646746231212,111.3735588201548
2026-07-05 12:00:00,WP092026,26,2026-07-11 06:00:00,5 days 18:00:00,138,27.9,122.26,947.1,91.6,57.2184419597105,380.5706533899461,337.56891778302736,298.33318155833217,331.9430708758945,235.1144134675492,215.55158103861464,179.2916182358353,202.9670601041564,118.14001784448465,110.73640518544474,92.46071221536388,102.67746251268456
2026-07-05 12:00:00,WP092026,26,2026-07-11 12:00:00,6 days 00:00:00,144,28.75,121.03,944.7,92.5,47.58205507207051,205.57008064944188,194.71247310308044,148.60574039803447,170.06577685400862,63.0644624488557,48.58887845825215,34.75578182249368,51.6994326318935,47.58205507207051,5.114230052816032,1.657254785774057,8.501646656982697
2026-07-05 12:00:00,WP092026,26,2026-07-11 18:00:00,6 days 06:00:00,150,29.65,119.57,975.8,54.7,31.03312569581417,123.15158318486532,119.42608616582584,89.69857223722494,96.98588637362369,31.03312569581417,4.673169730955348,2.389406650477512,3.380405153689545,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,26,2026-07-12 00:00:00,6 days 12:00:00,156,30.24,118.66,984.0,46.9,21.42242298106933,141.17006595156002,132.70580836487193,93.61140286080308,102.79616692256184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,26,2026-07-12 06:00:00,6 days 18:00:00,162,30.96,117.87,981.1,38.7,95.68144929560518,95.68144929560518,0.0,0.0,5.019591596019881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,26,2026-07-12 12:00:00,7 days 00:00:00,168,31.57,116.91,986.4,25.4,111.9165523786211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,26,2026-07-12 18:00:00,7 days 06:00:00,174,31.72,115.72,981.8,30.9,57.66733417962999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,26,2026-07-13 00:00:00,7 days 12:00:00,180,32.27,115.78,991.8,31.6,31.479499685624525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,26,2026-07-13 06:00:00,7 days 18:00:00,186,32.5,115.43,991.9,22.0,66.01365218528409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,26,2026-07-13 12:00:00,8 days 00:00:00,192,32.04,115.26,994.1,14.9,63.92584273988243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,26,2026-07-13 18:00:00,8 days 06:00:00,198,33.01,114.97,977.9,33.7,63.2699278660622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,26,2026-07-14 00:00:00,8 days 12:00:00,204,34.0,115.18,1003.0,14.9,62.40751119142965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,26,2026-07-14 06:00:00,8 days 18:00:00,210,34.38,114.95,998.0,24.4,69.7896084512538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,26,2026-07-14 12:00:00,9 days 00:00:00,216,35.35,115.18,996.3,17.4,60.09275442567878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,26,2026-07-14 18:00:00,9 days 06:00:00,222,35.47,114.68,989.4,25.9,147.7453850199563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,WP092026,26,2026-07-15 00:00:00,9 days 12:00:00,228,36.61,115.18,998.7,24.2,54.19591087343679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,27,2026-07-07 18:00:00,2 days 06:00:00,54,7.64,168.93,1008.7,19.6,57.15425872738487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,27,2026-07-08 00:00:00,2 days 12:00:00,60,9.1,167.48,1003.4,18.6,105.02053645327226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,27,2026-07-08 06:00:00,2 days 18:00:00,66,9.0,165.98,1004.7,25.1,46.733686220977766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,27,2026-07-08 12:00:00,3 days 00:00:00,72,10.21,164.36,1000.6,30.7,26.841715629323232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,27,2026-07-08 18:00:00,3 days 06:00:00,78,10.66,163.26,1007.6,23.2,41.238721368482416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,27,2026-07-09 00:00:00,3 days 12:00:00,84,11.15,161.59,1007.4,21.2,111.6869373824532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,27,2026-07-09 06:00:00,3 days 18:00:00,90,11.94,159.86,1002.4,30.7,75.40833135605521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,27,2026-07-09 12:00:00,4 days 00:00:00,96,12.85,158.08,1002.2,30.7,59.79680923440014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,27,2026-07-09 18:00:00,4 days 06:00:00,102,13.33,156.23,997.3,45.6,36.66252774982239,2.22568829415674,0.0,0.0,36.66252774982239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,27,2026-07-10 00:00:00,4 days 12:00:00,108,13.98,154.48,989.5,59.1,22.182278868858702,73.32461250992492,59.94713927971316,42.55199350634939,66.83623534493381,22.182278868858702,7.824758380233106,3.791277054249804,6.700763343160361,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,27,2026-07-10 06:00:00,4 days 18:00:00,114,14.57,152.55,989.2,56.6,2.17123568707234,103.6861334805934,91.61880243226663,77.33206695172976,96.42584862506057,40.0147662012264,28.461736494866017,17.10246743196913,30.850482296970625,0.0,0.0,0.0,0.0
2026-07-05 12:00:00,3,27,2026-07-10 12:00:00,5 days 00:00:00,120,14.78,150.59,982.3,69.7,5.559261948563158,119.6325944253218,79.33652766338041,51.11793700744568,102.3389167653531,27.650167623406023,17.560082970051702,10.212738886275153,20.52817424257376,5.559261948563158,0.0,0.0,0.4395347660630274
2026-07-05 12:00:00,3,27,2026-07-10 18:00:00,5 days 06:00:00,126,15.03,148.81,964.9,95.1,10.128054586763682,134.99987330598492,95.09162206205778,91.94685983378702,115.25981652654433,71.69543626856957,53.9936017501912,36.87213542044724,62.72870153561948,48.49637756413066,39.6267006697294,30.95538271083558,41.58153878916335
2026-07-05 12:00:00,3,27,2026-07-11 00:00:00,5 days 12:00:00,132,15.44,146.62,959.6,101.0,11.244734805845658,196.6636124033044,158.61089098396093,114.9971324010214,177.60667900712411,111.96345348359812,85.62315950215488,62.67559033789195,90.7670895011254,42.76224623675844,33.73124331634531,26.335418828483565,36.95488550061848
2026-07-05 12:00:00,3,27,2026-07-11 06:00:00,5 days 18:00:00,138,15.5,144.84,953.3,113.2,4.009138752859119,179.23113644830613,113.72291186004033,103.22230387347724,169.28115035256843,111.02194375765887,83.94614693365699,63.21774825032696,96.20805873923987,58.18956140556432,46.4537193662952,38.90914746119519,52.36102459498072
2026-07-05 12:00:00,3,27,2026-07-11 12:00:00,6 days 00:00:00,144,15.14,142.87,922.8,143.4,34.273514801756775,192.39977340752915,141.57429994305545,134.95855109096107,183.8286270133727,103.15233859490031,78.78989499458307,62.509784236424295,89.33326255847727,53.79371101544925,44.3793397442378,37.60078015890525,49.094087386553
2026-07-05 12:00:00,3,27,2026-07-11 18:00:00,6 days 06:00:00,150,15.17,141.44,950.2,121.2,29.76772721592343,211.9915272222031,148.96532421158906,132.4861019572208,185.94194552282443,108.45163140435886,83.88528943476109,71.8335187178179,93.08822901751496,59.13263588167152,52.0375706564559,44.637143784928696,56.1383201243292
2026-07-05 12:00:00,3,27,2026-07-12 00:00:00,6 days 12:00:00,156,15.45,139.78,969.1,88.8,0.0,221.0904794376301,155.35057280984535,114.16443550565448,209.54154845823268,96.9380392591953,64.18213363747418,44.10323724313864,80.93646350771436,28.424528332351663,19.17122798065851,12.837987923668202,24.52152093363788
2026-07-05 12:00:00,3,27,2026-07-12 06:00:00,6 days 18:00:00,162,15.53,138.15,970.7,87.1,10.501724907916213,241.4170911838012,191.09150396646044,162.4937131837071,193.28395071453224,67.74054764133234,49.757726472541634,32.32770309156379,58.495132830295006,12.079343244347832,10.006306961197224,5.193271931934113,10.505175193637346
2026-07-05 12:00:00,3,27,2026-07-12 12:00:00,7 days 00:00:00,168,15.73,136.8,954.6,112.0,16.354585029719665,214.74372214219068,175.8713870823171,153.7127895194278,193.39057678260943,28.90760976764941,14.047057309994411,6.36059018041231,28.42506649387236,3.955898909586537,1.1737588827273395,0.0,16.354585029719665
2026-07-05 12:00:00,3,27,2026-07-12 18:00:00,7 days 06:00:00,174,16.07,135.62,942.5,121.8,4.045981978323653,209.52416135021144,153.69346288658153,136.00584438352803,187.75379693781545,101.22143449761325,73.59439927025892,54.13798345742788,88.12515284050869,69.33567461152285,57.69008642072703,47.33735113368067,62.67672753510453
2026-07-05 12:00:00,3,27,2026-07-13 00:00:00,7 days 12:00:00,180,16.36,134.87,930.3,126.8,43.87812881627086,244.24764206036383,198.84064410138768,190.68940550133664,248.1413498789123,143.95889345104504,115.29127484398472,95.98951236094862,128.72237577801397,84.19962879751631,72.41753216607694,60.07374646042349,74.98760314341655
2026-07-05 12:00:00,3,27,2026-07-13 06:00:00,7 days 18:00:00,186,16.52,133.68,959.5,96.3,24.54143857567186,222.8232330642932,175.79201198759426,157.79117209367337,206.9541579620397,117.39328515214837,92.49975153569302,75.65428668663573,101.62502009889864,75.66551129012534,65.59882262300843,55.00708712501646,66.08599339647529
2026-07-05 12:00:00,3,27,2026-07-13 12:00:00,8 days 00:00:00,192,17.16,132.88,944.8,109.3,20.69714354094757,246.1260403746004,210.8668079064526,176.84224111078294,206.27728634622943,132.28144467981832,113.71062082205302,82.66757972504723,113.93761345604636,76.15573439674375,64.25890801259243,52.908482954939885,66.48740293459073
2026-07-05 12:00:00,3,27,2026-07-13 18:00:00,8 days 06:00:00,198,17.72,132.02,944.8,117.9,31.36384971134704,280.87778006012564,229.63150179008292,191.43524025933863,257.20383743476486,143.79926026985868,117.50948858654816,96.71553523245636,126.28000204325488,95.89615063508792,86.9534295706298,72.80397087227132,87.58527876233671
2026-07-05 12:00:00,3,27,2026-07-14 00:00:00,8 days 12:00:00,204,18.57,131.43,939.4,113.8,41.64123589632396,192.6732532474083,164.51684669787534,143.88870352659202,167.3468173750125,103.45373940992884,83.72235494788265,59.21654809276269,87.53163938530989,52.51015302385931,44.06873515702885,34.59533620952366,46.87255512734897
2026-07-05 12:00:00,3,27,2026-07-14 06:00:00,8 days 18:00:00,210,19.42,130.85,945.7,113.3,24.580522242455945,199.9783053587117,166.39755612707938,140.3464688994735,177.70931704722807,104.98324353782448,83.27754981020331,62.79736897021732,87.33103304397582,60.39981283157161,50.37595806924527,40.72191232618119,52.86406110090054
2026-07-05 12:00:00,3,27,2026-07-14 12:00:00,9 days 00:00:00,216,19.93,130.4,929.6,124.2,31.356430968305403,251.00662120216649,216.12046191726176,188.4681044892941,214.3487754142477,122.7115740200768,102.26562131518642,77.84973734753999,104.2598688118738,75.66676161598721,66.84336448884065,54.17951405480616,67.41332940553269
2026-07-05 12:00:00,3,27,2026-07-14 18:00:00,9 days 06:00:00,222,20.49,129.8,956.6,96.4,10.784129037901735,236.6477507429515,193.35628462426635,163.9620939607236,210.56963308632717,152.70218041174434,121.92460006237944,98.97821731405448,127.8473490859068,64.39000365562786,54.66337049273928,45.50426603870142,56.55891901491572
2026-07-05 12:00:00,3,27,2026-07-15 00:00:00,9 days 12:00:00,228,20.98,129.5,967.5,82.1,25.569189831286305,218.44103498585832,191.87412122867252,181.97643304024808,201.19797011027637,119.70058827095272,107.39221774311876,90.59129785509968,108.27513836795362,72.01967037128122,65.04355839139515,53.713674260734855,62.49717912836024
